ImageId,Label
7187,7.0
7188,3.0
7189,4.0
7190,3.0
7191,5.0
7192,0.0
7193,7.0
7194,3.0
7195,9.0
7196,7.0
7197,2.0
7198,2.0
7199,3.0
7200,0.0
7201,8.0
7202,1.0
7203,7.0
7204,2.0
7205,3.0
7206,4.0
7207,3.0
7208,6.0
7209,0.0
7210,7.0
7211,3.0
7212,2.0
7213,5.0
7214,9.0
7215,6.0
7216,7.0
7217,0.0
7218,8.0
7219,3.0
7220,6.0
7221,6.0
7222,5.0
7223,9.0
7224,4.0
7225,6.0
7226,9.0
7227,5.0
7228,9.0
7229,1.0
7230,5.0
7231,1.0
7232,3.0
7233,4.0
7234,7.0
7235,6.0
7236,6.0
7237,3.0
7238,4.0
7239,5.0
7240,2.0
7241,6.0
7242,9.0
7243,4.0
7244,1.0
7245,8.0
7246,1.0
7247,9.0
7248,3.0
7249,6.0
7250,1.0
7251,4.0
7252,1.0
7253,4.0
7254,4.0
7255,1.0
7256,5.0
7257,7.0
7258,8.0
7259,7.0
7260,5.0
7261,0.0
7262,6.0
7263,5.0
7264,8.0
7265,1.0
7266,1.0
7267,3.0
7268,9.0
7269,9.0
7270,0.0
7271,8.0
7272,5.0
7273,1.0
7274,3.0
7275,6.0
7276,6.0
7277,5.0
7278,8.0
7279,1.0
7280,5.0
7281,3.0
7282,3.0
7283,5.0
7284,8.0
7285,8.0
7286,2.0
7287,4.0
7288,4.0
7289,3.0
7290,5.0
7291,4.0
7292,9.0
7293,9.0
7294,0.0
7295,6.0
7296,7.0
7297,1.0
7298,0.0
7299,0.0
7300,5.0
7301,7.0
7302,7.0
7303,8.0
7304,5.0
7305,4.0
7306,0.0
7307,4.0
7308,5.0
7309,0.0
7310,5.0
7311,7.0
7312,1.0
7313,0.0
7314,6.0
7315,6.0
7316,0.0
7317,6.0
7318,1.0
7319,2.0
7320,1.0
7321,8.0
7322,1.0
7323,6.0
7324,0.0
7325,6.0
7326,6.0
7327,9.0
7328,0.0
7329,3.0
7330,1.0
7331,1.0
7332,3.0
7333,2.0
7334,1.0
7335,2.0
7336,7.0
7337,2.0
7338,8.0
7339,0.0
7340,2.0
7341,1.0
7342,5.0
7343,0.0
7344,6.0
7345,7.0
7346,4.0
7347,0.0
7348,8.0
7349,1.0
7350,7.0
7351,8.0
7352,8.0
7353,7.0
7354,2.0
7355,6.0
7356,7.0
7357,3.0
7358,8.0
7359,8.0
7360,4.0
7361,7.0
7362,7.0
7363,8.0
7364,8.0
7365,9.0
7366,0.0
7367,2.0
7368,2.0
7369,1.0
7370,5.0
7371,7.0
7372,3.0
7373,3.0
7374,4.0
7375,2.0
7376,5.0
7377,3.0
7378,2.0
7379,7.0
7380,5.0
7381,0.0
7382,1.0
7383,2.0
7384,9.0
7385,0.0
7386,8.0
7387,4.0
7388,2.0
7389,1.0
7390,2.0
7391,1.0
7392,5.0
7393,0.0
7394,0.0
7395,2.0
7396,8.0
7397,0.0
7398,1.0
7399,5.0
7400,8.0
7401,3.0
7402,1.0
7403,8.0
7404,3.0
7405,6.0
7406,9.0
7407,0.0
7408,4.0
7409,5.0
7410,1.0
7411,2.0
7412,8.0
7413,9.0
7414,1.0
7415,8.0
7416,6.0
7417,1.0
7418,9.0
7419,1.0
7420,4.0
7421,4.0
7422,5.0
7423,1.0
7424,9.0
7425,3.0
7426,7.0
7427,1.0
7428,4.0
7429,6.0
7430,4.0
7431,8.0
7432,9.0
7433,4.0
7434,1.0
7435,8.0
7436,7.0
7437,2.0
7438,7.0
7439,4.0
7440,9.0
7441,2.0
7442,1.0
7443,0.0
7444,0.0
7445,0.0
7446,7.0
7447,5.0
7448,1.0
7449,5.0
7450,9.0
7451,6.0
7452,2.0
7453,0.0
7454,5.0
7455,8.0
7456,7.0
7457,1.0
7458,1.0
7459,8.0
7460,1.0
7461,5.0
7462,0.0
7463,8.0
7464,5.0
7465,7.0
7466,1.0
7467,3.0
7468,3.0
7469,4.0
7470,3.0
7471,1.0
7472,6.0
7473,7.0
7474,5.0
7475,0.0
7476,6.0
7477,6.0
7478,8.0
7479,2.0
7480,7.0
7481,6.0
7482,1.0
7483,0.0
7484,0.0
7485,2.0
7486,9.0
7487,5.0
7488,6.0
7489,1.0
7490,6.0
7491,8.0
7492,0.0
7493,9.0
7494,3.0
7495,5.0
7496,9.0
7497,4.0
7498,9.0
7499,8.0
7500,2.0
7501,7.0
7502,0.0
7503,0.0
7504,3.0
7505,7.0
7506,8.0
7507,0.0
7508,9.0
7509,3.0
7510,4.0
7511,1.0
7512,9.0
7513,6.0
7514,8.0
7515,4.0
7516,2.0
7517,0.0
7518,0.0
7519,5.0
7520,1.0
7521,0.0
7522,1.0
7523,8.0
7524,4.0
7525,4.0
7526,6.0
7527,6.0
7528,5.0
7529,4.0
7530,7.0
7531,0.0
7532,4.0
7533,9.0
7534,0.0
7535,9.0
7536,7.0
7537,6.0
7538,9.0
7539,1.0
7540,5.0
7541,2.0
7542,4.0
7543,1.0
7544,2.0
7545,1.0
7546,8.0
7547,8.0
7548,9.0
7549,5.0
7550,6.0
7551,2.0
7552,6.0
7553,8.0
7554,0.0
7555,1.0
7556,9.0
7557,0.0
7558,7.0
7559,7.0
7560,2.0
7561,7.0
7562,0.0
7563,0.0
7564,3.0
7565,4.0
7566,7.0
7567,3.0
7568,7.0
7569,9.0
7570,0.0
7571,8.0
7572,8.0
7573,7.0
7574,1.0
7575,1.0
7576,9.0
7577,2.0
7578,8.0
7579,0.0
7580,1.0
7581,8.0
7582,3.0
7583,1.0
7584,8.0
7585,1.0
7586,9.0
7587,4.0
7588,6.0
7589,3.0
7590,3.0
7591,7.0
7592,1.0
7593,8.0
7594,4.0
7595,2.0
7596,7.0
7597,3.0
7598,4.0
7599,0.0
7600,0.0
7601,3.0
7602,8.0
7603,7.0
7604,0.0
7605,6.0
7606,9.0
7607,9.0
7608,0.0
7609,1.0
7610,3.0
7611,7.0
7612,0.0
7613,7.0
7614,5.0
7615,6.0
7616,9.0
7617,7.0
7618,1.0
7619,1.0
7620,2.0
7621,1.0
7622,3.0
7623,8.0
7624,9.0
7625,9.0
7626,5.0
7627,0.0
7628,7.0
7629,5.0
7630,9.0
7631,9.0
7632,8.0
7633,6.0
7634,4.0
7635,8.0
7636,9.0
7637,7.0
7638,0.0
7639,5.0
7640,4.0
7641,7.0
7642,2.0
7643,0.0
7644,4.0
7645,1.0
7646,0.0
7647,7.0
7648,3.0
7649,5.0
7650,6.0
7651,5.0
7652,1.0
7653,0.0
7654,9.0
7655,0.0
7656,3.0
7657,9.0
7658,7.0
7659,2.0
7660,9.0
7661,1.0
7662,9.0
7663,1.0
7664,0.0
7665,8.0
7666,0.0
7667,4.0
7668,2.0
7669,5.0
7670,2.0
7671,0.0
7672,8.0
7673,3.0
7674,2.0
7675,2.0
7676,8.0
7677,3.0
7678,5.0
7679,6.0
7680,2.0
7681,5.0
7682,0.0
7683,8.0
7684,7.0
7685,6.0
7686,5.0
7687,2.0
7688,0.0
7689,3.0
7690,5.0
7691,2.0
7692,0.0
7693,4.0
7694,1.0
7695,7.0
7696,7.0
7697,4.0
7698,9.0
7699,4.0
7700,6.0
7701,1.0
7702,5.0
7703,0.0
7704,1.0
7705,6.0
7706,4.0
7707,7.0
7708,4.0
7709,7.0
7710,0.0
7711,4.0
7712,5.0
7713,2.0
7714,6.0
7715,0.0
7716,1.0
7717,9.0
7718,6.0
7719,1.0
7720,4.0
7721,9.0
7722,4.0
7723,1.0
7724,5.0
7725,5.0
7726,3.0
7727,8.0
7728,5.0
7729,1.0
7730,9.0
7731,0.0
7732,7.0
7733,9.0
7734,6.0
7735,4.0
7736,8.0
7737,1.0
7738,9.0
7739,6.0
7740,7.0
7741,1.0
7742,7.0
7743,1.0
7744,5.0
7745,6.0
7746,9.0
7747,4.0
7748,0.0
7749,2.0
7750,9.0
7751,1.0
7752,0.0
7753,2.0
7754,6.0
7755,0.0
7756,0.0
7757,2.0
7758,3.0
7759,1.0
7760,8.0
7761,3.0
7762,2.0
7763,8.0
7764,6.0
7765,7.0
7766,7.0
7767,3.0
7768,5.0
7769,6.0
7770,9.0
7771,6.0
7772,2.0
7773,8.0
7774,4.0
7775,8.0
7776,4.0
7777,1.0
7778,6.0
7779,0.0
7780,6.0
7781,6.0
7782,4.0
7783,2.0
7784,8.0
7785,6.0
7786,4.0
7787,1.0
7788,4.0
7789,1.0
7790,8.0
7791,9.0
7792,5.0
7793,8.0
7794,3.0
7795,1.0
7796,4.0
7797,7.0
7798,1.0
7799,5.0
7800,1.0
7801,4.0
7802,2.0
7803,7.0
7804,4.0
7805,3.0
7806,0.0
7807,1.0
7808,9.0
7809,6.0
7810,7.0
7811,5.0
7812,0.0
7813,9.0
7814,2.0
7815,0.0
7816,0.0
7817,3.0
7818,4.0
7819,6.0
7820,8.0
7821,7.0
7822,5.0
7823,4.0
7824,8.0
7825,1.0
7826,3.0
7827,9.0
7828,2.0
7829,8.0
7830,6.0
7831,7.0
7832,6.0
7833,9.0
7834,9.0
7835,8.0
7836,2.0
7837,1.0
7838,8.0
7839,0.0
7840,5.0
7841,0.0
7842,8.0
7843,1.0
7844,7.0
7845,5.0
7846,2.0
7847,9.0
7848,1.0
7849,2.0
7850,1.0
7851,7.0
7852,8.0
7853,8.0
7854,3.0
7855,9.0
7856,3.0
7857,5.0
7858,1.0
7859,4.0
7860,2.0
7861,5.0
7862,7.0
7863,7.0
7864,2.0
7865,9.0
7866,2.0
7867,4.0
7868,8.0
7869,8.0
7870,9.0
7871,4.0
7872,3.0
7873,8.0
7874,8.0
7875,5.0
7876,1.0
7877,1.0
7878,0.0
7879,7.0
7880,1.0
7881,3.0
7882,5.0
7883,1.0
7884,1.0
7885,5.0
7886,6.0
7887,3.0
7888,0.0
7889,4.0
7890,7.0
7891,7.0
7892,8.0
7893,7.0
7894,2.0
7895,0.0
7896,7.0
7897,7.0
7898,4.0
7899,3.0
7900,9.0
7901,9.0
7902,7.0
7903,8.0
7904,4.0
7905,7.0
7906,6.0
7907,4.0
7908,0.0
7909,9.0
7910,3.0
7911,1.0
7912,2.0
7913,4.0
7914,9.0
7915,9.0
7916,9.0
7917,8.0
7918,9.0
7919,2.0
7920,6.0
7921,0.0
7922,7.0
7923,1.0
7924,9.0
7925,9.0
7926,5.0
7927,4.0
7928,1.0
7929,5.0
7930,7.0
7931,9.0
7932,7.0
7933,4.0
7934,5.0
7935,6.0
7936,7.0
7937,6.0
7938,1.0
7939,5.0
7940,9.0
7941,0.0
7942,1.0
7943,1.0
7944,1.0
7945,6.0
7946,0.0
7947,5.0
7948,9.0
7949,9.0
7950,8.0
7951,4.0
7952,7.0
7953,2.0
7954,9.0
7955,9.0
7956,3.0
7957,2.0
7958,9.0
7959,4.0
7960,9.0
7961,1.0
7962,3.0
7963,2.0
7964,5.0
7965,8.0
7966,0.0
7967,6.0
7968,5.0
7969,1.0
7970,1.0
7971,0.0
7972,3.0
7973,2.0
7974,8.0
7975,8.0
7976,2.0
7977,1.0
7978,0.0
7979,0.0
7980,1.0
7981,0.0
7982,1.0
7983,4.0
7984,8.0
7985,2.0
7986,3.0
7987,5.0
7988,5.0
7989,6.0
7990,6.0
7991,8.0
7992,0.0
7993,7.0
7994,2.0
7995,1.0
7996,1.0
7997,4.0
7998,2.0
7999,7.0
8000,5.0
8001,1.0
8002,6.0
8003,0.0
8004,5.0
8005,9.0
8006,7.0
8007,6.0
8008,8.0
8009,5.0
8010,6.0
8011,1.0
8012,3.0
8013,6.0
8014,6.0
8015,3.0
8016,4.0
8017,4.0
8018,5.0
8019,7.0
8020,7.0
8021,4.0
8022,1.0
8023,5.0
8024,8.0
8025,0.0
8026,7.0
8027,7.0
8028,1.0
8029,3.0
8030,9.0
8031,8.0
8032,1.0
8033,0.0
8034,2.0
8035,6.0
8036,5.0
8037,2.0
8038,3.0
8039,0.0
8040,5.0
8041,7.0
8042,5.0
8043,1.0
8044,1.0
8045,0.0
8046,6.0
8047,4.0
8048,7.0
8049,9.0
8050,0.0
8051,0.0
8052,9.0
8053,5.0
8054,0.0
8055,0.0
8056,2.0
8057,6.0
8058,1.0
8059,8.0
8060,7.0
8061,2.0
8062,2.0
8063,2.0
8064,5.0
8065,7.0
8066,6.0
8067,5.0
8068,1.0
8069,7.0
8070,2.0
8071,7.0
8072,0.0
8073,3.0
8074,5.0
8075,8.0
8076,0.0
8077,0.0
8078,6.0
8079,4.0
8080,1.0
8081,2.0
8082,2.0
8083,4.0
8084,4.0
8085,4.0
8086,0.0
8087,6.0
8088,3.0
8089,0.0
8090,2.0
8091,2.0
8092,5.0
8093,3.0
8094,3.0
8095,2.0
8096,4.0
8097,1.0
8098,9.0
8099,8.0
8100,6.0
8101,4.0
8102,0.0
8103,5.0
8104,2.0
8105,4.0
8106,8.0
8107,9.0
8108,6.0
8109,4.0
8110,1.0
8111,9.0
8112,5.0
8113,8.0
8114,5.0
8115,3.0
8116,0.0
8117,3.0
8118,8.0
8119,6.0
8120,1.0
8121,0.0
8122,6.0
8123,5.0
8124,3.0
8125,7.0
8126,7.0
8127,4.0
8128,1.0
8129,3.0
8130,8.0
8131,1.0
8132,5.0
8133,3.0
8134,9.0
8135,8.0
8136,8.0
8137,7.0
8138,0.0
8139,5.0
8140,2.0
8141,2.0
8142,1.0
8143,8.0
8144,3.0
8145,6.0
8146,7.0
8147,4.0
8148,2.0
8149,1.0
8150,8.0
8151,9.0
8152,4.0
8153,1.0
8154,9.0
8155,3.0
8156,2.0
8157,7.0
8158,3.0
8159,6.0
8160,4.0
8161,7.0
8162,1.0
8163,6.0
8164,2.0
8165,4.0
8166,2.0
8167,1.0
8168,9.0
8169,0.0
8170,0.0
8171,1.0
8172,5.0
8173,7.0
8174,7.0
8175,5.0
8176,2.0
8177,6.0
8178,7.0
8179,1.0
8180,8.0
8181,5.0
8182,5.0
8183,7.0
8184,7.0
8185,0.0
8186,7.0
8187,5.0
8188,1.0
8189,6.0
8190,5.0
8191,6.0
8192,4.0
8193,4.0
8194,3.0
8195,2.0
8196,2.0
8197,9.0
8198,1.0
8199,1.0
8200,5.0
8201,5.0
8202,3.0
8203,9.0
8204,7.0
8205,0.0
8206,9.0
8207,1.0
8208,5.0
8209,2.0
8210,9.0
8211,8.0
8212,3.0
8213,1.0
8214,5.0
8215,8.0
8216,2.0
8217,0.0
8218,1.0
8219,5.0
8220,8.0
8221,0.0
8222,7.0
8223,6.0
8224,7.0
8225,1.0
8226,8.0
8227,9.0
8228,8.0
8229,7.0
8230,9.0
8231,0.0
8232,6.0
8233,2.0
8234,3.0
8235,1.0
8236,8.0
8237,9.0
8238,0.0
8239,9.0
8240,2.0
8241,8.0
8242,7.0
8243,7.0
8244,6.0
8245,3.0
8246,4.0
8247,2.0
8248,1.0
8249,9.0
8250,7.0
8251,4.0
8252,0.0
8253,6.0
8254,2.0
8255,2.0
8256,0.0
8257,0.0
8258,9.0
8259,9.0
8260,9.0
8261,3.0
8262,1.0
8263,6.0
8264,5.0
8265,1.0
8266,0.0
8267,3.0
8268,4.0
8269,4.0
8270,6.0
8271,6.0
8272,3.0
8273,9.0
8274,1.0
8275,9.0
8276,8.0
8277,5.0
8278,6.0
8279,2.0
8280,2.0
8281,8.0
8282,6.0
8283,0.0
8284,2.0
8285,7.0
8286,3.0
8287,5.0
8288,1.0
8289,8.0
8290,5.0
8291,8.0
8292,5.0
8293,8.0
8294,5.0
8295,4.0
8296,1.0
8297,8.0
8298,5.0
8299,9.0
8300,5.0
8301,7.0
8302,1.0
8303,7.0
8304,5.0
8305,1.0
8306,0.0
8307,8.0
8308,6.0
8309,3.0
8310,5.0
8311,4.0
8312,3.0
8313,8.0
8314,9.0
8315,4.0
8316,5.0
8317,4.0
8318,1.0
8319,4.0
8320,8.0
8321,9.0
8322,3.0
8323,9.0
8324,9.0
8325,0.0
8326,3.0
8327,3.0
8328,8.0
8329,3.0
8330,8.0
8331,9.0
8332,3.0
8333,8.0
8334,3.0
8335,8.0
8336,6.0
8337,2.0
8338,3.0
8339,5.0
8340,0.0
8341,1.0
8342,0.0
8343,2.0
8344,2.0
8345,2.0
8346,0.0
8347,7.0
8348,9.0
8349,4.0
8350,3.0
8351,5.0
8352,7.0
8353,0.0
8354,1.0
8355,5.0
8356,1.0
8357,9.0
8358,2.0
8359,2.0
8360,9.0
8361,3.0
8362,3.0
8363,0.0
8364,9.0
8365,2.0
8366,1.0
8367,9.0
8368,1.0
8369,8.0
8370,1.0
8371,7.0
8372,6.0
8373,1.0
8374,2.0
8375,3.0
8376,7.0
8377,1.0
8378,3.0
8379,2.0
8380,5.0
8381,8.0
8382,0.0
8383,0.0
8384,0.0
8385,3.0
8386,8.0
8387,9.0
8388,2.0
8389,2.0
8390,5.0
8391,4.0
8392,2.0
8393,7.0
8394,5.0
8395,4.0
8396,7.0
8397,4.0
8398,0.0
8399,8.0
8400,1.0
8401,3.0
8402,2.0
8403,7.0
8404,6.0
8405,9.0
8406,7.0
8407,6.0
8408,9.0
8409,4.0
8410,4.0
8411,6.0
8412,9.0
8413,8.0
8414,5.0
8415,6.0
8416,5.0
8417,0.0
8418,8.0
8419,3.0
8420,5.0
8421,2.0
8422,1.0
8423,3.0
8424,5.0
8425,3.0
8426,2.0
8427,1.0
8428,7.0
8429,7.0
8430,7.0
8431,8.0
8432,0.0
8433,9.0
8434,8.0
8435,2.0
8436,0.0
8437,3.0
8438,2.0
8439,8.0
8440,9.0
8441,3.0
8442,1.0
8443,9.0
8444,5.0
8445,7.0
8446,0.0
8447,8.0
8448,7.0
8449,7.0
8450,6.0
8451,4.0
8452,3.0
8453,5.0
8454,6.0
8455,7.0
8456,3.0
8457,5.0
8458,4.0
8459,7.0
8460,4.0
8461,2.0
8462,0.0
8463,6.0
8464,4.0
8465,2.0
8466,5.0
8467,0.0
8468,8.0
8469,7.0
8470,2.0
8471,3.0
8472,1.0
8473,9.0
8474,6.0
8475,0.0
8476,1.0
8477,6.0
8478,5.0
8479,3.0
8480,5.0
8481,1.0
8482,9.0
8483,5.0
8484,7.0
8485,2.0
8486,5.0
8487,0.0
8488,2.0
8489,6.0
8490,2.0
8491,0.0
8492,1.0
8493,4.0
8494,0.0
8495,8.0
8496,8.0
8497,2.0
8498,8.0
8499,7.0
8500,7.0
8501,0.0
8502,1.0
8503,1.0
8504,7.0
8505,6.0
8506,1.0
8507,5.0
8508,7.0
8509,0.0
8510,3.0
8511,5.0
8512,1.0
8513,2.0
8514,6.0
8515,4.0
8516,1.0
8517,0.0
8518,7.0
8519,0.0
8520,9.0
8521,7.0
8522,1.0
8523,0.0
8524,6.0
8525,4.0
8526,2.0
8527,4.0
8528,2.0
8529,9.0
8530,6.0
8531,7.0
8532,8.0
8533,4.0
8534,1.0
8535,1.0
8536,5.0
8537,5.0
8538,9.0
8539,3.0
8540,6.0
8541,8.0
8542,2.0
8543,0.0
8544,3.0
8545,0.0
8546,9.0
8547,0.0
8548,1.0
8549,6.0
8550,7.0
8551,5.0
8552,4.0
8553,4.0
8554,7.0
8555,5.0
8556,3.0
8557,4.0
8558,8.0
8559,0.0
8560,1.0
8561,7.0
8562,4.0
8563,2.0
8564,3.0
8565,1.0
8566,0.0
8567,8.0
8568,6.0
8569,7.0
8570,5.0
8571,9.0
8572,8.0
8573,3.0
8574,8.0
8575,5.0
8576,8.0
8577,8.0
8578,8.0
8579,5.0
8580,3.0
8581,0.0
8582,1.0
8583,8.0
8584,0.0
8585,9.0
8586,1.0
8587,2.0
8588,6.0
8589,7.0
8590,7.0
8591,9.0
8592,9.0
8593,3.0
8594,5.0
8595,3.0
8596,6.0
8597,6.0
8598,8.0
8599,6.0
8600,6.0
8601,4.0
8602,2.0
8603,7.0
8604,2.0
8605,5.0
8606,3.0
8607,4.0
8608,0.0
8609,6.0
8610,2.0
8611,4.0
8612,9.0
8613,7.0
8614,0.0
8615,2.0
8616,3.0
8617,6.0
8618,9.0
8619,7.0
8620,0.0
8621,1.0
8622,4.0
8623,9.0
8624,2.0
8625,0.0
8626,7.0
8627,5.0
8628,5.0
8629,6.0
8630,3.0
8631,8.0
8632,1.0
8633,3.0
8634,1.0
8635,1.0
8636,5.0
8637,7.0
8638,4.0
8639,5.0
8640,7.0
8641,9.0
8642,8.0
8643,9.0
8644,1.0
8645,4.0
8646,4.0
8647,7.0
8648,2.0
8649,1.0
8650,2.0
8651,7.0
8652,8.0
8653,0.0
8654,4.0
8655,4.0
8656,9.0
8657,0.0
8658,1.0
8659,4.0
8660,7.0
8661,3.0
8662,8.0
8663,4.0
8664,9.0
8665,4.0
8666,7.0
8667,2.0
8668,9.0
8669,8.0
8670,5.0
8671,5.0
8672,1.0
8673,7.0
8674,3.0
8675,8.0
8676,5.0
8677,0.0
8678,2.0
8679,5.0
8680,8.0
8681,8.0
8682,7.0
8683,9.0
8684,5.0
8685,3.0
8686,0.0
8687,8.0
8688,0.0
8689,3.0
8690,8.0
8691,8.0
8692,1.0
8693,1.0
8694,3.0
8695,3.0
8696,1.0
8697,0.0
8698,1.0
8699,1.0
8700,3.0
8701,7.0
8702,3.0
8703,2.0
8704,8.0
8705,1.0
8706,6.0
8707,0.0
8708,0.0
8709,5.0
8710,3.0
8711,7.0
8712,0.0
8713,0.0
8714,7.0
8715,2.0
8716,2.0
8717,8.0
8718,1.0
8719,0.0
8720,6.0
8721,2.0
8722,8.0
8723,5.0
8724,9.0
8725,1.0
8726,7.0
8727,1.0
8728,6.0
8729,5.0
8730,5.0
8731,4.0
8732,0.0
8733,7.0
8734,7.0
8735,8.0
8736,9.0
8737,3.0
8738,9.0
8739,5.0
8740,5.0
8741,5.0
8742,9.0
8743,1.0
8744,5.0
8745,1.0
8746,2.0
8747,4.0
8748,9.0
8749,5.0
8750,7.0
8751,8.0
8752,7.0
8753,7.0
8754,2.0
8755,5.0
8756,2.0
8757,7.0
8758,5.0
8759,2.0
8760,1.0
8761,1.0
8762,8.0
8763,1.0
8764,0.0
8765,9.0
8766,0.0
8767,4.0
8768,2.0
8769,8.0
8770,2.0
8771,2.0
8772,3.0
8773,9.0
8774,2.0
8775,8.0
8776,6.0
8777,5.0
8778,7.0
8779,9.0
8780,6.0
8781,0.0
8782,5.0
8783,9.0
8784,2.0
8785,1.0
8786,1.0
8787,4.0
8788,6.0
8789,1.0
8790,1.0
8791,8.0
8792,0.0
8793,8.0
8794,8.0
8795,3.0
8796,8.0
8797,9.0
8798,2.0
8799,9.0
8800,0.0
8801,5.0
8802,6.0
8803,6.0
8804,5.0
8805,5.0
8806,7.0
8807,5.0
8808,3.0
8809,8.0
8810,6.0
8811,3.0
8812,6.0
8813,0.0
8814,0.0
8815,9.0
8816,3.0
8817,1.0
8818,8.0
8819,2.0
8820,8.0
8821,5.0
8822,3.0
8823,0.0
8824,2.0
8825,3.0
8826,8.0
8827,8.0
8828,9.0
8829,6.0
8830,2.0
8831,0.0
8832,5.0
8833,2.0
8834,6.0
8835,7.0
8836,4.0
8837,8.0
8838,1.0
8839,6.0
8840,8.0
8841,2.0
8842,5.0
8843,7.0
8844,0.0
8845,8.0
8846,5.0
8847,8.0
8848,2.0
8849,2.0
8850,4.0
8851,7.0
8852,9.0
8853,4.0
8854,5.0
8855,2.0
8856,1.0
8857,5.0
8858,6.0
8859,0.0
8860,5.0
8861,2.0
8862,0.0
8863,5.0
8864,7.0
8865,7.0
8866,4.0
8867,8.0
8868,2.0
8869,2.0
8870,1.0
8871,9.0
8872,7.0
8873,5.0
8874,2.0
8875,6.0
8876,4.0
8877,0.0
8878,3.0
8879,5.0
8880,7.0
8881,0.0
8882,6.0
8883,2.0
8884,0.0
8885,8.0
8886,0.0
8887,9.0
8888,8.0
8889,4.0
8890,5.0
8891,1.0
8892,7.0
8893,5.0
8894,1.0
8895,6.0
8896,5.0
8897,7.0
8898,5.0
8899,9.0
8900,6.0
8901,3.0
8902,6.0
8903,5.0
8904,4.0
8905,7.0
8906,7.0
8907,9.0
8908,9.0
8909,7.0
8910,0.0
8911,7.0
8912,9.0
8913,7.0
8914,6.0
8915,0.0
8916,1.0
8917,6.0
8918,4.0
8919,9.0
8920,4.0
8921,8.0
8922,2.0
8923,9.0
8924,1.0
8925,6.0
8926,2.0
8927,5.0
8928,5.0
8929,5.0
8930,9.0
8931,6.0
8932,4.0
8933,1.0
8934,3.0
8935,7.0
8936,1.0
8937,8.0
8938,3.0
8939,0.0
8940,0.0
8941,0.0
8942,8.0
8943,6.0
8944,0.0
8945,6.0
8946,5.0
8947,0.0
8948,9.0
8949,6.0
8950,9.0
8951,4.0
8952,2.0
8953,3.0
8954,8.0
8955,5.0
8956,2.0
8957,3.0
8958,8.0
8959,9.0
8960,1.0
8961,0.0
8962,7.0
8963,3.0
8964,2.0
8965,1.0
8966,8.0
8967,9.0
8968,6.0
8969,7.0
8970,1.0
8971,5.0
8972,4.0
8973,5.0
8974,3.0
8975,7.0
8976,7.0
8977,5.0
8978,0.0
8979,2.0
8980,4.0
8981,9.0
8982,5.0
8983,9.0
8984,9.0
8985,0.0
8986,5.0
8987,8.0
8988,6.0
8989,3.0
8990,8.0
8991,0.0
8992,9.0
8993,9.0
8994,9.0
8995,2.0
8996,3.0
8997,5.0
8998,2.0
8999,3.0
9000,0.0
9001,8.0
9002,8.0
9003,0.0
9004,0.0
9005,3.0
9006,4.0
9007,7.0
9008,3.0
9009,1.0
9010,5.0
9011,2.0
9012,1.0
9013,7.0
9014,1.0
9015,5.0
9016,1.0
9017,1.0
9018,5.0
9019,3.0
9020,2.0
9021,2.0
9022,3.0
9023,9.0
9024,7.0
9025,4.0
9026,2.0
9027,8.0
9028,6.0
9029,0.0
9030,4.0
9031,0.0
9032,6.0
9033,9.0
9034,4.0
9035,4.0
9036,0.0
9037,0.0
9038,7.0
9039,9.0
9040,4.0
9041,5.0
9042,1.0
9043,0.0
9044,8.0
9045,8.0
9046,3.0
9047,8.0
9048,8.0
9049,6.0
9050,1.0
9051,1.0
9052,3.0
9053,7.0
9054,8.0
9055,1.0
9056,8.0
9057,7.0
9058,5.0
9059,8.0
9060,7.0
9061,3.0
9062,9.0
9063,3.0
9064,2.0
9065,7.0
9066,4.0
9067,4.0
9068,5.0
9069,6.0
9070,0.0
9071,9.0
9072,1.0
9073,3.0
9074,8.0
9075,0.0
9076,4.0
9077,4.0
9078,3.0
9079,9.0
9080,6.0
9081,4.0
9082,5.0
9083,4.0
9084,0.0
9085,8.0
9086,8.0
9087,1.0
9088,1.0
9089,8.0
9090,8.0
9091,6.0
9092,2.0
9093,9.0
9094,3.0
9095,6.0
9096,2.0
9097,4.0
9098,5.0
9099,9.0
9100,5.0
9101,8.0
9102,6.0
9103,9.0
9104,3.0
9105,7.0
9106,0.0
9107,3.0
9108,5.0
9109,2.0
9110,3.0
9111,6.0
9112,6.0
9113,1.0
9114,5.0
9115,4.0
9116,2.0
9117,1.0
9118,4.0
9119,6.0
9120,9.0
9121,3.0
9122,7.0
9123,8.0
9124,1.0
9125,0.0
9126,3.0
9127,6.0
9128,5.0
9129,7.0
9130,9.0
9131,1.0
9132,5.0
9133,1.0
9134,9.0
9135,8.0
9136,2.0
9137,5.0
9138,0.0
9139,9.0
9140,3.0
9141,6.0
9142,6.0
9143,6.0
9144,7.0
9145,1.0
9146,9.0
9147,8.0
9148,9.0
9149,7.0
9150,4.0
9151,0.0
9152,4.0
9153,7.0
9154,1.0
9155,6.0
9156,9.0
9157,4.0
9158,7.0
9159,1.0
9160,0.0
9161,7.0
9162,7.0
9163,7.0
9164,7.0
9165,6.0
9166,1.0
9167,1.0
9168,6.0
9169,7.0
9170,5.0
9171,8.0
9172,9.0
9173,4.0
9174,6.0
9175,5.0
9176,9.0
9177,9.0
9178,0.0
9179,2.0
9180,1.0
9181,1.0
9182,9.0
9183,8.0
9184,7.0
